review_id,order_id,customer_id,product_id,rating,review_date,review_text
REV0033789,ORD0072922,CUST005492,PRD00056,5,2024-09-02,Great quality and fast delivery.
REV0033790,ORD0072924,CUST049794,PRD00144,3,2023-01-04,"Okay experience, expected a bit more."
REV0033791,ORD0072925,CUST029854,PRD00114,4,2023-11-22,"Value for money, satisfied with performance."
REV0033792,ORD0072928,CUST049169,PRD00068,4,2022-04-18,"Good product overall, minor issues."
REV0033793,ORD0072930,CUST025007,PRD00031,4,2025-06-20,"Nice build quality, delivery was on time."
REV0033794,ORD0072931,CUST025226,PRD00146,3,2024-07-17,"Average product, does the job."
REV0033795,ORD0072932,CUST043853,PRD00122,4,2023-06-17,"Good product overall, minor issues."
REV0033796,ORD0072933,CUST002851,PRD00038,3,2022-01-12,"Average product, does the job."
REV0033797,ORD0072934,CUST025653,PRD00012,3,2025-02-02,"Average product, does the job."
REV0033798,ORD0072935,CUST001497,PRD00008,2,2024-01-29,"Not fully satisfied, some issues faced."
REV0033799,ORD0072936,CUST048568,PRD00067,3,2024-11-22,"Okay experience, expected a bit more."
REV0033800,ORD0072937,CUST031572,PRD00085,4,2024-12-12,"Good product overall, minor issues."
REV0033801,ORD0072938,CUST027483,PRD00087,5,2022-01-17,Great quality and fast delivery.
REV0033802,ORD0072941,CUST008914,PRD00080,2,2022-07-27,"Not fully satisfied, some issues faced."
REV0033803,ORD0072942,CUST002271,PRD00124,5,2024-12-02,Great quality and fast delivery.
REV0033804,ORD0072949,CUST002282,PRD00144,5,2024-11-30,Great quality and fast delivery.
REV0033805,ORD0072951,CUST037209,PRD00090,5,2023-06-22,"Best in this price range, highly recommend."
REV0033806,ORD0072952,CUST013479,PRD00064,4,2022-06-24,"Value for money, satisfied with performance."
REV0033807,ORD0072954,CUST006819,PRD00099,4,2023-06-04,"Nice build quality, delivery was on time."
REV0033808,ORD0072959,CUST033012,PRD00078,1,2022-10-11,"Would not recommend, faced multiple issues."
REV0033809,ORD0072960,CUST030447,PRD00037,5,2025-11-28,"Best in this price range, highly recommend."
REV0033810,ORD0072964,CUST038235,PRD00107,5,2021-11-25,"Excellent product, totally worth it!"
REV0033811,ORD0072967,CUST018214,PRD00136,4,2023-05-21,"Nice build quality, delivery was on time."
REV0033812,ORD0072970,CUST031356,PRD00011,5,2024-02-15,"Excellent product, totally worth it!"
REV0033813,ORD0072971,CUST038085,PRD00123,4,2021-01-13,"Value for money, satisfied with performance."
REV0033814,ORD0072973,CUST011196,PRD00059,5,2021-01-28,"Very happy with the purchase, works perfectly."
REV0033815,ORD0072974,CUST010336,PRD00105,4,2023-02-02,"Nice build quality, delivery was on time."
REV0033816,ORD0072976,CUST029902,PRD00041,3,2022-06-24,"Okay experience, expected a bit more."
REV0033817,ORD0072978,CUST016217,PRD00067,5,2021-06-14,"Best in this price range, highly recommend."
REV0033818,ORD0072979,CUST034640,PRD00142,5,2025-03-15,"Very happy with the purchase, works perfectly."
REV0033819,ORD0072982,CUST037347,PRD00086,5,2023-05-24,"Excellent product, totally worth it!"
REV0033820,ORD0072985,CUST002910,PRD00057,5,2023-11-24,"Very happy with the purchase, works perfectly."
REV0033821,ORD0072989,CUST010105,PRD00136,1,2024-01-30,"Poor experience, product had defects."
REV0033822,ORD0072990,CUST000798,PRD00102,4,2024-01-20,"Value for money, satisfied with performance."
REV0033823,ORD0072992,CUST018216,PRD00132,4,2021-11-11,"Good product overall, minor issues."
REV0033824,ORD0073000,CUST011207,PRD00046,4,2025-01-25,"Value for money, satisfied with performance."
REV0033825,ORD0073002,CUST036518,PRD00062,3,2022-01-28,"Average product, does the job."
REV0033826,ORD0073004,CUST004543,PRD00078,5,2021-10-12,Great quality and fast delivery.
REV0033827,ORD0073005,CUST021216,PRD00041,5,2025-05-17,"Best in this price range, highly recommend."
REV0033828,ORD0073007,CUST019113,PRD00109,5,2024-11-08,"Very happy with the purchase, works perfectly."
REV0033829,ORD0073008,CUST035047,PRD00136,5,2023-06-26,"Excellent product, totally worth it!"
REV0033830,ORD0073009,CUST030080,PRD00028,4,2022-04-27,"Nice build quality, delivery was on time."
REV0033831,ORD0073010,CUST035119,PRD00087,4,2023-12-21,"Value for money, satisfied with performance."
REV0033832,ORD0073011,CUST040092,PRD00093,1,2024-06-03,"Poor experience, product had defects."
REV0033833,ORD0073014,CUST020074,PRD00080,5,2021-01-18,Great quality and fast delivery.
REV0033834,ORD0073016,CUST014058,PRD00065,5,2025-01-29,"Excellent product, totally worth it!"
REV0033835,ORD0073017,CUST016412,PRD00056,4,2021-04-09,"Good product overall, minor issues."
REV0033836,ORD0073018,CUST032998,PRD00044,4,2021-02-02,"Value for money, satisfied with performance."
REV0033837,ORD0073019,CUST040015,PRD00069,4,2025-02-17,"Good product overall, minor issues."
REV0033838,ORD0073021,CUST040979,PRD00098,4,2025-11-01,"Value for money, satisfied with performance."
REV0033839,ORD0073022,CUST014813,PRD00042,4,2024-08-07,"Value for money, satisfied with performance."
REV0033840,ORD0073023,CUST033681,PRD00121,5,2021-11-11,Great quality and fast delivery.
REV0033841,ORD0073024,CUST001598,PRD00136,5,2023-10-07,"Very happy with the purchase, works perfectly."
REV0033842,ORD0073026,CUST017481,PRD00146,4,2023-10-12,"Value for money, satisfied with performance."
REV0033843,ORD0073027,CUST036675,PRD00111,5,2023-08-07,"Very happy with the purchase, works perfectly."
REV0033844,ORD0073028,CUST005732,PRD00039,2,2022-04-16,Below expectations for the price paid.
REV0033845,ORD0073029,CUST024840,PRD00078,5,2024-06-13,Great quality and fast delivery.
REV0033846,ORD0073030,CUST022687,PRD00072,3,2022-12-01,"Average product, does the job."
REV0033847,ORD0073035,CUST025168,PRD00071,1,2022-10-08,"Would not recommend, faced multiple issues."
REV0033848,ORD0073036,CUST035038,PRD00124,4,2023-12-19,"Value for money, satisfied with performance."
REV0033849,ORD0073038,CUST024927,PRD00056,4,2025-06-24,"Good product overall, minor issues."
REV0033850,ORD0073042,CUST033981,PRD00088,2,2024-10-28,"Not fully satisfied, some issues faced."
REV0033851,ORD0073051,CUST007024,PRD00062,3,2025-06-08,Decent but packaging could be better.
REV0033852,ORD0073056,CUST007010,PRD00041,4,2022-07-18,"Nice build quality, delivery was on time."
REV0033853,ORD0073057,CUST044219,PRD00076,5,2024-03-18,"Very happy with the purchase, works perfectly."
REV0033854,ORD0073058,CUST029374,PRD00031,5,2022-03-15,"Best in this price range, highly recommend."
REV0033855,ORD0073061,CUST034683,PRD00041,4,2025-08-26,"Good product overall, minor issues."
REV0033856,ORD0073065,CUST026750,PRD00128,5,2025-06-23,"Very happy with the purchase, works perfectly."
REV0033857,ORD0073066,CUST009392,PRD00047,3,2023-04-23,"Okay experience, expected a bit more."
REV0033858,ORD0073067,CUST046425,PRD00135,4,2025-10-13,"Nice build quality, delivery was on time."
REV0033859,ORD0073068,CUST008833,PRD00145,5,2024-06-16,"Very happy with the purchase, works perfectly."
REV0033860,ORD0073069,CUST000145,PRD00111,4,2023-11-06,"Nice build quality, delivery was on time."
REV0033861,ORD0073070,CUST039109,PRD00065,4,2025-01-26,"Nice build quality, delivery was on time."
REV0033862,ORD0073073,CUST023062,PRD00135,1,2024-11-05,"Would not recommend, faced multiple issues."
REV0033863,ORD0073074,CUST022837,PRD00126,2,2021-12-01,Below expectations for the price paid.
REV0033864,ORD0073075,CUST024217,PRD00062,4,2024-11-06,"Value for money, satisfied with performance."
REV0033865,ORD0073076,CUST008326,PRD00015,4,2022-10-13,"Good product overall, minor issues."
REV0033866,ORD0073077,CUST017310,PRD00097,5,2023-01-20,Great quality and fast delivery.
REV0033867,ORD0073078,CUST018849,PRD00082,5,2021-05-24,"Best in this price range, highly recommend."
REV0033868,ORD0073080,CUST032930,PRD00101,3,2022-01-29,"Okay experience, expected a bit more."
REV0033869,ORD0073081,CUST010526,PRD00111,4,2022-08-16,"Nice build quality, delivery was on time."
REV0033870,ORD0073082,CUST031705,PRD00027,3,2024-06-08,Decent but packaging could be better.
REV0033871,ORD0073083,CUST009607,PRD00084,2,2023-02-27,"Not fully satisfied, some issues faced."
REV0033872,ORD0073086,CUST044530,PRD00005,5,2023-06-22,Great quality and fast delivery.
REV0033873,ORD0073088,CUST029316,PRD00088,5,2024-12-03,"Very happy with the purchase, works perfectly."
REV0033874,ORD0073089,CUST017292,PRD00061,5,2024-10-26,Great quality and fast delivery.
REV0033875,ORD0073093,CUST000074,PRD00033,4,2024-06-18,"Good product overall, minor issues."
REV0033876,ORD0073097,CUST003066,PRD00046,5,2022-06-09,Great quality and fast delivery.
REV0033877,ORD0073099,CUST019861,PRD00015,5,2025-05-21,"Best in this price range, highly recommend."
REV0033878,ORD0073102,CUST029281,PRD00038,4,2023-06-23,"Good product overall, minor issues."
REV0033879,ORD0073104,CUST015683,PRD00079,3,2023-03-31,"Okay experience, expected a bit more."
REV0033880,ORD0073106,CUST023256,PRD00076,4,2022-03-09,"Good product overall, minor issues."
REV0033881,ORD0073107,CUST009574,PRD00034,1,2022-01-16,"Would not recommend, faced multiple issues."
REV0033882,ORD0073108,CUST010879,PRD00037,3,2024-08-08,"Average product, does the job."
REV0033883,ORD0073110,CUST032844,PRD00080,4,2021-10-21,"Good product overall, minor issues."
REV0033884,ORD0073111,CUST004259,PRD00023,3,2025-03-05,"Average product, does the job."
REV0033885,ORD0073114,CUST018844,PRD00021,4,2023-08-15,"Value for money, satisfied with performance."
REV0033886,ORD0073115,CUST032788,PRD00068,4,2021-12-15,"Good product overall, minor issues."
REV0033887,ORD0073119,CUST027081,PRD00099,4,2025-10-27,"Value for money, satisfied with performance."
REV0033888,ORD0073120,CUST028413,PRD00089,5,2024-12-15,"Best in this price range, highly recommend."
REV0033889,ORD0073126,CUST021451,PRD00007,3,2021-07-14,"Average product, does the job."
REV0033890,ORD0073127,CUST019521,PRD00135,5,2023-11-12,"Excellent product, totally worth it!"
REV0033891,ORD0073128,CUST000565,PRD00140,1,2021-09-10,"Would not recommend, faced multiple issues."
REV0033892,ORD0073131,CUST030630,PRD00104,4,2022-08-18,"Value for money, satisfied with performance."
REV0033893,ORD0073135,CUST047589,PRD00128,2,2021-05-11,"Not fully satisfied, some issues faced."
REV0033894,ORD0073136,CUST029496,PRD00031,2,2022-06-23,"Not fully satisfied, some issues faced."
REV0033895,ORD0073143,CUST012553,PRD00095,3,2021-06-19,"Okay experience, expected a bit more."
REV0033896,ORD0073148,CUST040924,PRD00053,3,2023-11-14,Decent but packaging could be better.
REV0033897,ORD0073149,CUST042731,PRD00084,5,2022-04-19,"Excellent product, totally worth it!"
REV0033898,ORD0073153,CUST027516,PRD00094,3,2023-11-23,"Okay experience, expected a bit more."
REV0033899,ORD0073154,CUST006984,PRD00147,4,2024-05-29,"Nice build quality, delivery was on time."
REV0033900,ORD0073155,CUST023748,PRD00063,4,2023-12-07,"Nice build quality, delivery was on time."
REV0033901,ORD0073156,CUST002920,PRD00065,4,2024-03-22,"Value for money, satisfied with performance."
REV0033902,ORD0073159,CUST036084,PRD00144,5,2024-12-06,"Excellent product, totally worth it!"
REV0033903,ORD0073161,CUST048202,PRD00087,5,2021-12-07,"Very happy with the purchase, works perfectly."
REV0033904,ORD0073163,CUST035517,PRD00117,5,2022-11-15,"Excellent product, totally worth it!"
REV0033905,ORD0073165,CUST020732,PRD00026,3,2023-11-28,"Average product, does the job."
REV0033906,ORD0073167,CUST036728,PRD00090,3,2022-02-15,"Average product, does the job."
REV0033907,ORD0073169,CUST005548,PRD00057,5,2022-04-10,"Very happy with the purchase, works perfectly."
REV0033908,ORD0073170,CUST046805,PRD00114,3,2024-11-30,Decent but packaging could be better.
REV0033909,ORD0073172,CUST000287,PRD00134,5,2021-09-26,"Best in this price range, highly recommend."
REV0033910,ORD0073174,CUST006373,PRD00031,3,2021-09-27,"Okay experience, expected a bit more."
REV0033911,ORD0073175,CUST007033,PRD00061,5,2023-01-29,"Best in this price range, highly recommend."
REV0033912,ORD0073176,CUST034629,PRD00126,1,2021-06-10,"Would not recommend, faced multiple issues."
REV0033913,ORD0073178,CUST021963,PRD00037,4,2024-06-10,"Nice build quality, delivery was on time."
REV0033914,ORD0073179,CUST004540,PRD00138,2,2023-11-03,"Not fully satisfied, some issues faced."
REV0033915,ORD0073181,CUST039183,PRD00118,3,2022-07-10,"Okay experience, expected a bit more."
REV0033916,ORD0073183,CUST005065,PRD00037,5,2025-10-04,"Excellent product, totally worth it!"
REV0033917,ORD0073184,CUST035557,PRD00005,1,2024-09-17,"Would not recommend, faced multiple issues."
REV0033918,ORD0073186,CUST028379,PRD00058,5,2023-08-08,"Excellent product, totally worth it!"
REV0033919,ORD0073189,CUST018616,PRD00038,5,2022-01-29,"Very happy with the purchase, works perfectly."
REV0033920,ORD0073190,CUST044782,PRD00131,4,2022-06-18,"Nice build quality, delivery was on time."
REV0033921,ORD0073191,CUST039757,PRD00048,4,2022-10-27,"Good product overall, minor issues."
REV0033922,ORD0073192,CUST043097,PRD00005,5,2024-02-08,Great quality and fast delivery.
REV0033923,ORD0073193,CUST024654,PRD00145,5,2021-01-09,"Best in this price range, highly recommend."
REV0033924,ORD0073195,CUST007573,PRD00062,4,2023-11-14,"Nice build quality, delivery was on time."
REV0033925,ORD0073197,CUST045922,PRD00121,3,2021-12-04,"Average product, does the job."
REV0033926,ORD0073202,CUST038256,PRD00089,5,2023-05-09,"Excellent product, totally worth it!"
REV0033927,ORD0073203,CUST002380,PRD00101,3,2021-12-29,Decent but packaging could be better.
REV0033928,ORD0073204,CUST036171,PRD00093,4,2021-06-30,"Good product overall, minor issues."
REV0033929,ORD0073206,CUST010536,PRD00030,3,2025-03-26,"Okay experience, expected a bit more."
REV0033930,ORD0073207,CUST040043,PRD00038,5,2025-10-20,"Very happy with the purchase, works perfectly."
REV0033931,ORD0073208,CUST026462,PRD00043,5,2025-02-03,"Very happy with the purchase, works perfectly."
REV0033932,ORD0073209,CUST000045,PRD00096,5,2023-11-27,"Very happy with the purchase, works perfectly."
REV0033933,ORD0073211,CUST030804,PRD00096,4,2022-10-02,"Good product overall, minor issues."
REV0033934,ORD0073212,CUST042633,PRD00121,4,2025-10-15,"Nice build quality, delivery was on time."
REV0033935,ORD0073213,CUST021034,PRD00026,4,2025-01-20,"Good product overall, minor issues."
REV0033936,ORD0073216,CUST010433,PRD00014,5,2024-03-30,"Best in this price range, highly recommend."
REV0033937,ORD0073217,CUST013430,PRD00063,4,2021-12-31,"Nice build quality, delivery was on time."
REV0033938,ORD0073224,CUST043970,PRD00072,1,2023-11-09,"Would not recommend, faced multiple issues."
REV0033939,ORD0073226,CUST038639,PRD00125,5,2024-04-04,"Very happy with the purchase, works perfectly."
REV0033940,ORD0073227,CUST032785,PRD00085,4,2025-06-25,"Good product overall, minor issues."
REV0033941,ORD0073228,CUST014875,PRD00027,5,2024-06-26,"Very happy with the purchase, works perfectly."
REV0033942,ORD0073230,CUST042419,PRD00087,1,2025-11-22,"Poor experience, product had defects."
REV0033943,ORD0073233,CUST006085,PRD00137,5,2024-03-31,"Excellent product, totally worth it!"
REV0033944,ORD0073235,CUST008702,PRD00121,4,2022-03-02,"Nice build quality, delivery was on time."
REV0033945,ORD0073236,CUST012192,PRD00051,5,2022-12-06,Great quality and fast delivery.
REV0033946,ORD0073237,CUST015255,PRD00019,4,2023-06-09,"Value for money, satisfied with performance."
REV0033947,ORD0073238,CUST046010,PRD00075,5,2021-11-02,"Very happy with the purchase, works perfectly."
REV0033948,ORD0073241,CUST018809,PRD00080,4,2025-07-01,"Value for money, satisfied with performance."
REV0033949,ORD0073242,CUST046700,PRD00019,4,2022-12-23,"Nice build quality, delivery was on time."
REV0033950,ORD0073243,CUST037157,PRD00040,1,2022-10-25,"Poor experience, product had defects."
REV0033951,ORD0073245,CUST047685,PRD00125,4,2022-09-04,"Nice build quality, delivery was on time."
REV0033952,ORD0073246,CUST035058,PRD00023,5,2025-10-07,"Best in this price range, highly recommend."
REV0033953,ORD0073247,CUST006133,PRD00106,5,2024-11-15,Great quality and fast delivery.
REV0033954,ORD0073248,CUST023080,PRD00114,2,2025-11-30,Below expectations for the price paid.
REV0033955,ORD0073253,CUST017324,PRD00072,4,2022-11-07,"Nice build quality, delivery was on time."
REV0033956,ORD0073254,CUST026478,PRD00133,3,2021-06-22,Decent but packaging could be better.
REV0033957,ORD0073256,CUST040936,PRD00042,4,2021-11-05,"Nice build quality, delivery was on time."
REV0033958,ORD0073258,CUST004120,PRD00011,3,2021-05-13,"Okay experience, expected a bit more."
REV0033959,ORD0073260,CUST005492,PRD00057,2,2022-10-13,"Not fully satisfied, some issues faced."
REV0033960,ORD0073262,CUST004006,PRD00141,3,2022-05-09,"Okay experience, expected a bit more."
REV0033961,ORD0073266,CUST048265,PRD00008,4,2021-11-26,"Nice build quality, delivery was on time."
REV0033962,ORD0073268,CUST048857,PRD00094,1,2023-12-22,"Poor experience, product had defects."
REV0033963,ORD0073269,CUST008865,PRD00076,3,2021-08-30,"Okay experience, expected a bit more."
REV0033964,ORD0073271,CUST034021,PRD00001,5,2025-02-14,"Excellent product, totally worth it!"
REV0033965,ORD0073278,CUST001487,PRD00068,4,2022-09-16,"Nice build quality, delivery was on time."
REV0033966,ORD0073279,CUST002712,PRD00084,5,2024-03-21,"Very happy with the purchase, works perfectly."
REV0033967,ORD0073280,CUST009831,PRD00033,3,2021-11-29,"Average product, does the job."
REV0033968,ORD0073281,CUST015866,PRD00089,2,2025-11-05,"Not fully satisfied, some issues faced."
REV0033969,ORD0073285,CUST022416,PRD00003,4,2021-02-17,"Good product overall, minor issues."
REV0033970,ORD0073288,CUST030969,PRD00008,4,2023-10-28,"Good product overall, minor issues."
REV0033971,ORD0073291,CUST028044,PRD00033,4,2024-02-27,"Nice build quality, delivery was on time."
REV0033972,ORD0073292,CUST022270,PRD00014,3,2024-08-23,Decent but packaging could be better.
REV0033973,ORD0073295,CUST037091,PRD00001,5,2021-06-16,"Excellent product, totally worth it!"
REV0033974,ORD0073298,CUST001293,PRD00118,2,2024-10-27,"Not fully satisfied, some issues faced."
REV0033975,ORD0073304,CUST015484,PRD00126,3,2021-10-15,Decent but packaging could be better.
REV0033976,ORD0073306,CUST007208,PRD00064,5,2022-09-13,"Best in this price range, highly recommend."
REV0033977,ORD0073309,CUST004031,PRD00052,4,2021-10-06,"Good product overall, minor issues."
REV0033978,ORD0073310,CUST033763,PRD00098,4,2024-11-01,"Nice build quality, delivery was on time."
REV0033979,ORD0073311,CUST005041,PRD00003,5,2025-07-26,"Best in this price range, highly recommend."
REV0033980,ORD0073313,CUST025522,PRD00099,5,2023-11-18,"Very happy with the purchase, works perfectly."
REV0033981,ORD0073314,CUST042318,PRD00112,3,2023-07-07,Decent but packaging could be better.
REV0033982,ORD0073315,CUST003015,PRD00078,5,2022-11-21,"Best in this price range, highly recommend."
REV0033983,ORD0073317,CUST009230,PRD00031,5,2024-06-12,Great quality and fast delivery.
REV0033984,ORD0073318,CUST033036,PRD00023,5,2022-09-23,"Best in this price range, highly recommend."
REV0033985,ORD0073319,CUST027817,PRD00012,5,2024-03-18,"Best in this price range, highly recommend."
REV0033986,ORD0073321,CUST018062,PRD00068,4,2022-09-14,"Nice build quality, delivery was on time."
REV0033987,ORD0073322,CUST009299,PRD00132,4,2021-10-04,"Value for money, satisfied with performance."
REV0033988,ORD0073323,CUST038023,PRD00036,5,2023-12-12,"Best in this price range, highly recommend."
REV0033989,ORD0073325,CUST043278,PRD00060,4,2023-05-18,"Nice build quality, delivery was on time."
REV0033990,ORD0073330,CUST012242,PRD00063,2,2024-09-10,Below expectations for the price paid.
REV0033991,ORD0073333,CUST009779,PRD00011,5,2021-06-19,Great quality and fast delivery.
REV0033992,ORD0073335,CUST011171,PRD00101,5,2025-06-24,Great quality and fast delivery.
REV0033993,ORD0073341,CUST017854,PRD00114,5,2023-01-31,"Very happy with the purchase, works perfectly."
REV0033994,ORD0073344,CUST020619,PRD00031,3,2023-06-19,"Average product, does the job."
REV0033995,ORD0073345,CUST008652,PRD00102,4,2023-03-14,"Nice build quality, delivery was on time."
REV0033996,ORD0073347,CUST030534,PRD00012,5,2023-04-18,Great quality and fast delivery.
REV0033997,ORD0073348,CUST006702,PRD00104,4,2025-03-27,"Nice build quality, delivery was on time."
REV0033998,ORD0073350,CUST041645,PRD00042,4,2023-01-30,"Good product overall, minor issues."
REV0033999,ORD0073354,CUST000985,PRD00038,4,2023-03-03,"Good product overall, minor issues."
REV0034000,ORD0073355,CUST008530,PRD00112,3,2023-11-14,"Okay experience, expected a bit more."
REV0034001,ORD0073359,CUST030487,PRD00067,3,2023-11-11,Decent but packaging could be better.
REV0034002,ORD0073361,CUST016616,PRD00041,5,2023-09-06,Great quality and fast delivery.
REV0034003,ORD0073362,CUST028830,PRD00131,4,2025-10-30,"Good product overall, minor issues."
REV0034004,ORD0073363,CUST028763,PRD00114,3,2024-05-30,Decent but packaging could be better.
REV0034005,ORD0073366,CUST014890,PRD00087,5,2025-11-09,Great quality and fast delivery.
REV0034006,ORD0073369,CUST021883,PRD00132,3,2025-02-13,"Okay experience, expected a bit more."
REV0034007,ORD0073371,CUST043814,PRD00046,4,2021-04-27,"Value for money, satisfied with performance."
REV0034008,ORD0073374,CUST019818,PRD00093,4,2025-08-25,"Value for money, satisfied with performance."
REV0034009,ORD0073375,CUST006131,PRD00005,5,2022-03-13,"Best in this price range, highly recommend."
REV0034010,ORD0073376,CUST039527,PRD00077,4,2021-04-28,"Value for money, satisfied with performance."
REV0034011,ORD0073377,CUST006057,PRD00032,5,2025-10-28,"Excellent product, totally worth it!"
REV0034012,ORD0073378,CUST013682,PRD00112,5,2021-12-30,"Excellent product, totally worth it!"
REV0034013,ORD0073379,CUST013744,PRD00024,4,2021-12-16,"Nice build quality, delivery was on time."
REV0034014,ORD0073380,CUST034939,PRD00132,4,2021-06-14,"Value for money, satisfied with performance."
REV0034015,ORD0073381,CUST035361,PRD00142,5,2021-04-18,"Very happy with the purchase, works perfectly."
REV0034016,ORD0073384,CUST025685,PRD00062,5,2023-09-20,Great quality and fast delivery.
REV0034017,ORD0073385,CUST022450,PRD00090,4,2024-10-28,"Nice build quality, delivery was on time."
REV0034018,ORD0073389,CUST015134,PRD00033,4,2025-08-30,"Value for money, satisfied with performance."
REV0034019,ORD0073395,CUST018936,PRD00077,5,2024-11-25,"Excellent product, totally worth it!"
REV0034020,ORD0073398,CUST040173,PRD00132,4,2022-01-02,"Value for money, satisfied with performance."
REV0034021,ORD0073404,CUST043535,PRD00064,1,2021-10-23,"Would not recommend, faced multiple issues."
REV0034022,ORD0073407,CUST022759,PRD00007,5,2024-04-14,Great quality and fast delivery.
REV0034023,ORD0073409,CUST042774,PRD00032,4,2025-11-19,"Nice build quality, delivery was on time."
REV0034024,ORD0073410,CUST048594,PRD00080,5,2023-05-10,"Excellent product, totally worth it!"
REV0034025,ORD0073415,CUST025298,PRD00146,5,2022-09-25,Great quality and fast delivery.
REV0034026,ORD0073416,CUST043931,PRD00139,5,2021-12-02,Great quality and fast delivery.
REV0034027,ORD0073419,CUST017833,PRD00103,5,2021-10-25,"Excellent product, totally worth it!"
REV0034028,ORD0073420,CUST026999,PRD00121,5,2022-06-15,"Best in this price range, highly recommend."
REV0034029,ORD0073423,CUST046050,PRD00147,2,2022-05-29,Below expectations for the price paid.
REV0034030,ORD0073424,CUST029532,PRD00147,4,2021-06-13,"Good product overall, minor issues."
REV0034031,ORD0073426,CUST048409,PRD00109,4,2022-09-26,"Value for money, satisfied with performance."
REV0034032,ORD0073427,CUST010685,PRD00031,5,2022-02-19,"Very happy with the purchase, works perfectly."
REV0034033,ORD0073429,CUST013709,PRD00085,5,2025-12-03,Great quality and fast delivery.
REV0034034,ORD0073431,CUST041942,PRD00102,2,2023-09-27,Below expectations for the price paid.
REV0034035,ORD0073434,CUST024400,PRD00118,5,2022-10-25,"Very happy with the purchase, works perfectly."
REV0034036,ORD0073435,CUST034115,PRD00074,4,2025-04-04,"Nice build quality, delivery was on time."
REV0034037,ORD0073438,CUST043180,PRD00082,3,2023-01-27,Decent but packaging could be better.
REV0034038,ORD0073442,CUST029361,PRD00106,4,2023-08-29,"Value for money, satisfied with performance."
REV0034039,ORD0073448,CUST020935,PRD00074,5,2025-12-05,Great quality and fast delivery.
REV0034040,ORD0073451,CUST018097,PRD00042,2,2023-01-03,"Not fully satisfied, some issues faced."
REV0034041,ORD0073455,CUST023422,PRD00130,4,2024-09-18,"Good product overall, minor issues."
REV0034042,ORD0073456,CUST041948,PRD00130,4,2024-08-25,"Good product overall, minor issues."
REV0034043,ORD0073458,CUST012321,PRD00011,5,2021-06-09,"Very happy with the purchase, works perfectly."
REV0034044,ORD0073460,CUST046872,PRD00055,4,2024-12-12,"Nice build quality, delivery was on time."
REV0034045,ORD0073462,CUST049017,PRD00042,5,2025-06-04,"Very happy with the purchase, works perfectly."
REV0034046,ORD0073463,CUST032516,PRD00006,2,2023-06-19,Below expectations for the price paid.
REV0034047,ORD0073471,CUST000334,PRD00134,5,2021-08-23,Great quality and fast delivery.
REV0034048,ORD0073472,CUST022544,PRD00127,5,2024-03-02,"Excellent product, totally worth it!"
REV0034049,ORD0073474,CUST017932,PRD00026,3,2023-10-28,"Average product, does the job."
REV0034050,ORD0073476,CUST030032,PRD00144,1,2021-07-27,"Poor experience, product had defects."
REV0034051,ORD0073477,CUST016161,PRD00052,5,2023-03-29,Great quality and fast delivery.
REV0034052,ORD0073480,CUST008097,PRD00141,4,2021-01-31,"Nice build quality, delivery was on time."
REV0034053,ORD0073482,CUST035285,PRD00062,5,2025-01-02,Great quality and fast delivery.
REV0034054,ORD0073484,CUST000991,PRD00023,5,2023-10-31,"Very happy with the purchase, works perfectly."
REV0034055,ORD0073485,CUST007697,PRD00088,5,2021-08-27,"Very happy with the purchase, works perfectly."
REV0034056,ORD0073488,CUST027376,PRD00117,5,2022-11-06,"Excellent product, totally worth it!"
REV0034057,ORD0073489,CUST019849,PRD00078,5,2022-10-09,Great quality and fast delivery.
REV0034058,ORD0073493,CUST027022,PRD00109,4,2024-06-13,"Good product overall, minor issues."
REV0034059,ORD0073497,CUST007055,PRD00047,4,2021-01-24,"Nice build quality, delivery was on time."
REV0034060,ORD0073498,CUST024440,PRD00120,5,2021-12-25,"Very happy with the purchase, works perfectly."
REV0034061,ORD0073499,CUST037136,PRD00068,3,2025-11-08,"Average product, does the job."
REV0034062,ORD0073501,CUST007048,PRD00123,5,2025-10-26,"Excellent product, totally worth it!"
REV0034063,ORD0073503,CUST007913,PRD00026,5,2022-02-12,"Best in this price range, highly recommend."
REV0034064,ORD0073508,CUST007107,PRD00137,4,2022-11-29,"Value for money, satisfied with performance."
REV0034065,ORD0073509,CUST028300,PRD00140,4,2022-07-03,"Nice build quality, delivery was on time."
REV0034066,ORD0073511,CUST049132,PRD00106,1,2023-04-09,"Would not recommend, faced multiple issues."
REV0034067,ORD0073512,CUST026767,PRD00124,5,2024-06-22,Great quality and fast delivery.
REV0034068,ORD0073513,CUST039114,PRD00038,4,2024-10-31,"Nice build quality, delivery was on time."
REV0034069,ORD0073514,CUST010102,PRD00094,3,2024-08-07,"Okay experience, expected a bit more."
REV0034070,ORD0073516,CUST037194,PRD00005,4,2023-02-13,"Good product overall, minor issues."
REV0034071,ORD0073517,CUST047457,PRD00009,4,2022-11-24,"Value for money, satisfied with performance."
REV0034072,ORD0073521,CUST016599,PRD00057,4,2025-07-17,"Nice build quality, delivery was on time."
REV0034073,ORD0073523,CUST023168,PRD00135,2,2022-04-22,"Not fully satisfied, some issues faced."
REV0034074,ORD0073528,CUST034941,PRD00006,5,2023-11-29,"Excellent product, totally worth it!"
REV0034075,ORD0073531,CUST036745,PRD00016,3,2023-09-07,"Average product, does the job."
