order_item_id,order_id,product_id,quantity,unit_price,discount_pct,total_amount
ORDITM00090557,ORD0045305,PRD00023,1,21840,10,19656.0
ORDITM00090558,ORD0045305,PRD00039,1,54053,0,54053.0
ORDITM00090559,ORD0045306,PRD00075,3,17054,0,51162.0
ORDITM00090560,ORD0045306,PRD00009,2,33668,20,53868.8
ORDITM00090561,ORD0045307,PRD00139,1,6558,0,6558.0
ORDITM00090562,ORD0045308,PRD00114,2,1148,20,1836.8
ORDITM00090563,ORD0045309,PRD00060,3,46996,0,140988.0
ORDITM00090564,ORD0045309,PRD00007,3,39145,0,117435.0
ORDITM00090565,ORD0045309,PRD00065,1,136998,0,136998.0
ORDITM00090566,ORD0045310,PRD00108,1,15194,5,14434.3
ORDITM00090567,ORD0045311,PRD00106,1,3712,0,3712.0
ORDITM00090568,ORD0045311,PRD00112,3,5342,30,11218.2
ORDITM00090569,ORD0045311,PRD00130,3,30544,15,77887.2
ORDITM00090570,ORD0045312,PRD00132,2,1376,10,2476.8
ORDITM00090571,ORD0045312,PRD00142,1,15261,15,12971.85
ORDITM00090572,ORD0045313,PRD00093,1,1611,0,1611.0
ORDITM00090573,ORD0045313,PRD00084,2,30628,20,49004.8
ORDITM00090574,ORD0045314,PRD00020,1,35042,10,31537.8
ORDITM00090575,ORD0045314,PRD00018,1,33883,5,32188.85
ORDITM00090576,ORD0045315,PRD00090,2,41436,0,82872.0
ORDITM00090577,ORD0045315,PRD00145,1,39488,0,39488.0
ORDITM00090578,ORD0045316,PRD00115,2,1056,0,2112.0
ORDITM00090579,ORD0045317,PRD00054,1,90934,0,90934.0
ORDITM00090580,ORD0045318,PRD00050,3,49389,10,133350.3
ORDITM00090581,ORD0045318,PRD00121,1,2059,0,2059.0
ORDITM00090582,ORD0045319,PRD00021,2,42840,5,81396.0
ORDITM00090583,ORD0045320,PRD00049,1,45139,5,42882.05
ORDITM00090584,ORD0045320,PRD00062,2,119841,15,203729.7
ORDITM00090585,ORD0045321,PRD00105,2,3368,5,6399.2
ORDITM00090586,ORD0045322,PRD00107,3,17959,10,48489.3
ORDITM00090587,ORD0045322,PRD00035,1,73090,0,73090.0
ORDITM00090588,ORD0045323,PRD00116,1,34312,0,34312.0
ORDITM00090589,ORD0045323,PRD00004,2,15120,0,30240.0
ORDITM00090590,ORD0045323,PRD00011,2,70240,0,140480.0
ORDITM00090591,ORD0045324,PRD00016,1,30451,0,30451.0
ORDITM00090592,ORD0045325,PRD00123,1,1540,0,1540.0
ORDITM00090593,ORD0045325,PRD00108,2,15194,15,25829.8
ORDITM00090594,ORD0045325,PRD00061,3,102790,20,246696.0
ORDITM00090595,ORD0045326,PRD00070,3,56199,0,168597.0
ORDITM00090596,ORD0045326,PRD00086,1,36032,0,36032.0
ORDITM00090597,ORD0045326,PRD00053,1,76718,0,76718.0
ORDITM00090598,ORD0045327,PRD00027,3,14343,0,43029.0
ORDITM00090599,ORD0045327,PRD00093,1,1611,5,1530.45
ORDITM00090600,ORD0045327,PRD00140,1,30178,5,28669.1
ORDITM00090601,ORD0045328,PRD00136,1,11443,20,9154.4
ORDITM00090602,ORD0045328,PRD00103,1,21329,5,20262.55
ORDITM00090603,ORD0045329,PRD00099,2,11524,0,23048.0
ORDITM00090604,ORD0045329,PRD00121,1,2059,0,2059.0
ORDITM00090605,ORD0045329,PRD00104,2,3036,20,4857.6
ORDITM00090606,ORD0045330,PRD00106,1,3712,0,3712.0
ORDITM00090607,ORD0045330,PRD00126,1,36714,15,31206.9
ORDITM00090608,ORD0045330,PRD00054,3,90934,5,259161.9
ORDITM00090609,ORD0045331,PRD00012,2,85625,10,154125.0
ORDITM00090610,ORD0045331,PRD00103,1,21329,0,21329.0
ORDITM00090611,ORD0045332,PRD00132,3,1376,0,4128.0
ORDITM00090612,ORD0045332,PRD00136,2,11443,15,19453.1
ORDITM00090613,ORD0045332,PRD00041,2,51400,0,102800.0
ORDITM00090614,ORD0045333,PRD00032,1,34257,25,25692.75
ORDITM00090615,ORD0045334,PRD00093,2,1611,0,3222.0
ORDITM00090616,ORD0045334,PRD00092,1,1751,0,1751.0
ORDITM00090617,ORD0045334,PRD00147,2,9453,15,16070.1
ORDITM00090618,ORD0045335,PRD00126,1,36714,0,36714.0
ORDITM00090619,ORD0045335,PRD00146,2,3801,0,7602.0
ORDITM00090620,ORD0045335,PRD00120,2,2997,5,5694.3
ORDITM00090621,ORD0045336,PRD00121,3,2059,0,6177.0
ORDITM00090622,ORD0045337,PRD00079,2,33286,0,66572.0
ORDITM00090623,ORD0045337,PRD00053,3,76718,0,230154.0
ORDITM00090624,ORD0045338,PRD00061,1,102790,0,102790.0
ORDITM00090625,ORD0045338,PRD00104,3,3036,15,7741.8
ORDITM00090626,ORD0045338,PRD00104,1,3036,0,3036.0
ORDITM00090627,ORD0045339,PRD00079,1,33286,0,33286.0
ORDITM00090628,ORD0045339,PRD00076,3,44748,0,134244.0
ORDITM00090629,ORD0045340,PRD00070,2,56199,25,84298.5
ORDITM00090630,ORD0045341,PRD00052,2,93026,0,186052.0
ORDITM00090631,ORD0045342,PRD00144,1,50557,0,50557.0
ORDITM00090632,ORD0045343,PRD00140,1,30178,5,28669.1
ORDITM00090633,ORD0045343,PRD00100,1,12956,15,11012.6
ORDITM00090634,ORD0045344,PRD00135,1,3949,0,3949.0
ORDITM00090635,ORD0045344,PRD00141,2,15173,0,30346.0
ORDITM00090636,ORD0045345,PRD00062,1,119841,20,95872.8
ORDITM00090637,ORD0045345,PRD00118,1,89981,0,89981.0
ORDITM00090638,ORD0045345,PRD00117,1,38148,0,38148.0
ORDITM00090639,ORD0045346,PRD00134,3,1691,0,5073.0
ORDITM00090640,ORD0045346,PRD00057,2,112188,0,224376.0
ORDITM00090641,ORD0045347,PRD00081,2,17478,0,34956.0
ORDITM00090642,ORD0045347,PRD00138,3,12406,15,31635.3
ORDITM00090643,ORD0045347,PRD00135,1,3949,0,3949.0
ORDITM00090644,ORD0045348,PRD00002,2,75947,0,151894.0
ORDITM00090645,ORD0045348,PRD00124,1,1507,0,1507.0
ORDITM00090646,ORD0045348,PRD00015,3,60358,20,144859.2
ORDITM00090647,ORD0045349,PRD00124,2,1507,10,2712.6
ORDITM00090648,ORD0045349,PRD00015,1,60358,30,42250.6
ORDITM00090649,ORD0045349,PRD00073,3,16527,0,49581.0
ORDITM00090650,ORD0045350,PRD00038,1,58049,0,58049.0
ORDITM00090651,ORD0045351,PRD00034,2,66877,15,113690.9
ORDITM00090652,ORD0045351,PRD00065,2,136998,5,260296.2
ORDITM00090653,ORD0045351,PRD00112,1,5342,0,5342.0
ORDITM00090654,ORD0045352,PRD00071,1,27398,0,27398.0
ORDITM00090655,ORD0045353,PRD00055,1,101397,0,101397.0
ORDITM00090656,ORD0045354,PRD00113,1,1261,0,1261.0
ORDITM00090657,ORD0045355,PRD00027,1,14343,0,14343.0
ORDITM00090658,ORD0045355,PRD00138,1,12406,15,10545.1
ORDITM00090659,ORD0045355,PRD00105,1,3368,0,3368.0
ORDITM00090660,ORD0045356,PRD00041,2,51400,25,77100.0
ORDITM00090661,ORD0045356,PRD00111,2,5519,0,11038.0
ORDITM00090662,ORD0045356,PRD00102,3,20423,0,61269.0
ORDITM00090663,ORD0045357,PRD00094,3,1356,0,4068.0
ORDITM00090664,ORD0045357,PRD00110,3,5028,5,14329.8
ORDITM00090665,ORD0045357,PRD00044,3,65589,0,196767.0
ORDITM00090666,ORD0045358,PRD00008,1,37117,10,33405.3
ORDITM00090667,ORD0045359,PRD00060,2,46996,5,89292.4
ORDITM00090668,ORD0045359,PRD00089,1,51739,0,51739.0
ORDITM00090669,ORD0045359,PRD00084,2,30628,20,49004.8
ORDITM00090670,ORD0045360,PRD00145,2,39488,25,59232.0
ORDITM00090671,ORD0045361,PRD00087,2,31039,20,49662.4
ORDITM00090672,ORD0045361,PRD00022,1,21246,0,21246.0
ORDITM00090673,ORD0045362,PRD00088,1,45152,10,40636.8
ORDITM00090674,ORD0045362,PRD00107,1,17959,10,16163.1
ORDITM00090675,ORD0045362,PRD00007,1,39145,0,39145.0
ORDITM00090676,ORD0045363,PRD00056,2,101388,0,202776.0
ORDITM00090677,ORD0045364,PRD00102,2,20423,0,40846.0
ORDITM00090678,ORD0045364,PRD00141,1,15173,0,15173.0
ORDITM00090679,ORD0045365,PRD00126,3,36714,5,104634.9
ORDITM00090680,ORD0045366,PRD00006,2,15804,0,31608.0
ORDITM00090681,ORD0045366,PRD00066,1,116549,0,116549.0
ORDITM00090682,ORD0045367,PRD00047,1,97691,25,73268.25
ORDITM00090683,ORD0045368,PRD00103,1,21329,20,17063.2
ORDITM00090684,ORD0045369,PRD00089,1,51739,0,51739.0
ORDITM00090685,ORD0045370,PRD00142,2,15261,15,25943.7
ORDITM00090686,ORD0045371,PRD00003,3,69399,0,208197.0
ORDITM00090687,ORD0045371,PRD00051,1,52124,5,49517.8
ORDITM00090688,ORD0045371,PRD00096,3,1684,0,5052.0
ORDITM00090689,ORD0045372,PRD00013,3,60661,0,181983.0
ORDITM00090690,ORD0045372,PRD00050,1,49389,0,49389.0
ORDITM00090691,ORD0045372,PRD00121,3,2059,15,5250.45
ORDITM00090692,ORD0045373,PRD00088,1,45152,5,42894.4
ORDITM00090693,ORD0045374,PRD00108,2,15194,5,28868.6
ORDITM00090694,ORD0045374,PRD00096,2,1684,30,2357.6
ORDITM00090695,ORD0045375,PRD00020,1,35042,0,35042.0
ORDITM00090696,ORD0045376,PRD00099,2,11524,0,23048.0
ORDITM00090697,ORD0045376,PRD00112,2,5342,15,9081.4
ORDITM00090698,ORD0045376,PRD00067,2,54044,0,108088.0
ORDITM00090699,ORD0045377,PRD00024,3,20490,10,55323.0
ORDITM00090700,ORD0045377,PRD00127,1,36863,10,33176.7
ORDITM00090701,ORD0045377,PRD00039,1,54053,5,51350.35
ORDITM00090702,ORD0045378,PRD00119,1,46272,10,41644.8
ORDITM00090703,ORD0045378,PRD00141,2,15173,10,27311.4
ORDITM00090704,ORD0045379,PRD00096,1,1684,20,1347.2
ORDITM00090705,ORD0045380,PRD00031,3,30025,5,85571.25
ORDITM00090706,ORD0045380,PRD00089,2,51739,15,87956.3
ORDITM00090707,ORD0045380,PRD00076,2,44748,10,80546.4
ORDITM00090708,ORD0045381,PRD00109,1,15933,15,13543.05
ORDITM00090709,ORD0045381,PRD00071,1,27398,10,24658.2
ORDITM00090710,ORD0045381,PRD00094,2,1356,0,2712.0
ORDITM00090711,ORD0045382,PRD00133,2,1329,10,2392.2
ORDITM00090712,ORD0045383,PRD00024,1,20490,0,20490.0
ORDITM00090713,ORD0045384,PRD00129,3,28835,25,64878.75
ORDITM00090714,ORD0045384,PRD00112,3,5342,20,12820.8
ORDITM00090715,ORD0045385,PRD00076,1,44748,25,33561.0
ORDITM00090716,ORD0045386,PRD00068,1,153562,0,153562.0
ORDITM00090717,ORD0045386,PRD00013,1,60661,0,60661.0
ORDITM00090718,ORD0045387,PRD00063,2,111970,15,190349.0
ORDITM00090719,ORD0045388,PRD00037,1,51600,0,51600.0
ORDITM00090720,ORD0045388,PRD00133,3,1329,0,3987.0
ORDITM00090721,ORD0045389,PRD00084,3,30628,10,82695.6
ORDITM00090722,ORD0045390,PRD00127,2,36863,5,70039.7
ORDITM00090723,ORD0045390,PRD00087,3,31039,10,83805.3
ORDITM00090724,ORD0045390,PRD00120,1,2997,25,2247.75
ORDITM00090725,ORD0045391,PRD00069,1,41022,0,41022.0
ORDITM00090726,ORD0045391,PRD00073,1,16527,0,16527.0
ORDITM00090727,ORD0045391,PRD00143,1,15370,5,14601.5
ORDITM00090728,ORD0045392,PRD00114,2,1148,0,2296.0
ORDITM00090729,ORD0045392,PRD00138,1,12406,15,10545.1
ORDITM00090730,ORD0045393,PRD00101,2,21208,0,42416.0
ORDITM00090731,ORD0045394,PRD00132,2,1376,10,2476.8
ORDITM00090732,ORD0045395,PRD00016,2,30451,0,60902.0
ORDITM00090733,ORD0045395,PRD00053,3,76718,0,230154.0
ORDITM00090734,ORD0045396,PRD00105,1,3368,5,3199.6
ORDITM00090735,ORD0045397,PRD00029,1,29598,0,29598.0
ORDITM00090736,ORD0045397,PRD00105,1,3368,10,3031.2
ORDITM00090737,ORD0045397,PRD00009,2,33668,0,67336.0
ORDITM00090738,ORD0045398,PRD00011,1,70240,5,66728.0
ORDITM00090739,ORD0045398,PRD00066,2,116549,25,174823.5
ORDITM00090740,ORD0045398,PRD00066,1,116549,15,99066.65
ORDITM00090741,ORD0045399,PRD00029,2,29598,5,56236.2
ORDITM00090742,ORD0045399,PRD00034,3,66877,0,200631.0
ORDITM00090743,ORD0045400,PRD00043,2,57761,0,115522.0
ORDITM00090744,ORD0045400,PRD00045,1,60375,20,48300.0
ORDITM00090745,ORD0045400,PRD00141,3,15173,10,40967.1
ORDITM00090746,ORD0045401,PRD00126,2,36714,10,66085.2
ORDITM00090747,ORD0045401,PRD00087,1,31039,5,29487.05
ORDITM00090748,ORD0045401,PRD00081,1,17478,5,16604.1
ORDITM00090749,ORD0045402,PRD00024,1,20490,5,19465.5
ORDITM00090750,ORD0045403,PRD00094,1,1356,0,1356.0
ORDITM00090751,ORD0045403,PRD00008,1,37117,0,37117.0
ORDITM00090752,ORD0045404,PRD00129,2,28835,5,54786.5
ORDITM00090753,ORD0045404,PRD00058,2,54654,0,109308.0
ORDITM00090754,ORD0045405,PRD00080,1,29894,0,29894.0
ORDITM00090755,ORD0045405,PRD00106,3,3712,5,10579.2
ORDITM00090756,ORD0045406,PRD00017,3,31228,0,93684.0
ORDITM00090757,ORD0045406,PRD00127,2,36863,0,73726.0
ORDITM00090758,ORD0045407,PRD00128,2,31644,30,44301.6
ORDITM00090759,ORD0045408,PRD00024,3,20490,10,55323.0
ORDITM00090760,ORD0045408,PRD00121,1,2059,0,2059.0
ORDITM00090761,ORD0045409,PRD00068,2,153562,0,307124.0
ORDITM00090762,ORD0045410,PRD00069,3,41022,0,123066.0
ORDITM00090763,ORD0045411,PRD00101,1,21208,0,21208.0
ORDITM00090764,ORD0045411,PRD00132,1,1376,10,1238.4
ORDITM00090765,ORD0045411,PRD00069,1,41022,15,34868.7
ORDITM00090766,ORD0045412,PRD00120,2,2997,10,5394.6
ORDITM00090767,ORD0045412,PRD00120,1,2997,15,2547.45
ORDITM00090768,ORD0045412,PRD00127,3,36863,0,110589.0
ORDITM00090769,ORD0045413,PRD00126,3,36714,15,93620.7
ORDITM00090770,ORD0045414,PRD00091,1,37274,25,27955.5
ORDITM00090771,ORD0045415,PRD00131,1,32127,10,28914.3
ORDITM00090772,ORD0045415,PRD00035,2,73090,25,109635.0
ORDITM00090773,ORD0045416,PRD00020,2,35042,5,66579.8
ORDITM00090774,ORD0045417,PRD00065,2,136998,5,260296.2
ORDITM00090775,ORD0045417,PRD00033,1,34621,15,29427.85
ORDITM00090776,ORD0045417,PRD00007,3,39145,10,105691.5
ORDITM00090777,ORD0045418,PRD00077,1,37847,0,37847.0
ORDITM00090778,ORD0045419,PRD00102,1,20423,0,20423.0
ORDITM00090779,ORD0045420,PRD00036,3,74190,15,189184.5
ORDITM00090780,ORD0045420,PRD00044,1,65589,0,65589.0
ORDITM00090781,ORD0045420,PRD00044,1,65589,5,62309.55
ORDITM00090782,ORD0045421,PRD00071,1,27398,5,26028.1
ORDITM00090783,ORD0045421,PRD00005,1,14607,25,10955.25
ORDITM00090784,ORD0045421,PRD00112,2,5342,0,10684.0
ORDITM00090785,ORD0045422,PRD00075,2,17054,0,34108.0
ORDITM00090786,ORD0045422,PRD00089,1,51739,0,51739.0
ORDITM00090787,ORD0045423,PRD00139,2,6558,0,13116.0
ORDITM00090788,ORD0045424,PRD00039,3,54053,0,162159.0
ORDITM00090789,ORD0045424,PRD00012,1,85625,10,77062.5
ORDITM00090790,ORD0045424,PRD00002,1,75947,0,75947.0
ORDITM00090791,ORD0045425,PRD00134,1,1691,10,1521.9
ORDITM00090792,ORD0045425,PRD00044,3,65589,0,196767.0
ORDITM00090793,ORD0045426,PRD00078,1,65870,0,65870.0
ORDITM00090794,ORD0045426,PRD00013,2,60661,10,109189.8
ORDITM00090795,ORD0045426,PRD00052,2,93026,25,139539.0
ORDITM00090796,ORD0045427,PRD00110,2,5028,10,9050.4
ORDITM00090797,ORD0045427,PRD00089,1,51739,15,43978.15
ORDITM00090798,ORD0045428,PRD00042,1,59164,0,59164.0
ORDITM00090799,ORD0045429,PRD00043,2,57761,15,98193.7
ORDITM00090800,ORD0045429,PRD00079,1,33286,0,33286.0
ORDITM00090801,ORD0045430,PRD00006,1,15804,5,15013.8
ORDITM00090802,ORD0045431,PRD00029,1,29598,20,23678.4
ORDITM00090803,ORD0045431,PRD00129,2,28835,15,49019.5
ORDITM00090804,ORD0045432,PRD00077,3,37847,0,113541.0
ORDITM00090805,ORD0045432,PRD00076,1,44748,15,38035.8
ORDITM00090806,ORD0045432,PRD00030,1,32668,0,32668.0
ORDITM00090807,ORD0045433,PRD00117,2,38148,0,76296.0
ORDITM00090808,ORD0045433,PRD00088,1,45152,15,38379.2
ORDITM00090809,ORD0045433,PRD00110,1,5028,0,5028.0
ORDITM00090810,ORD0045434,PRD00008,2,37117,15,63098.9
ORDITM00090811,ORD0045435,PRD00060,3,46996,0,140988.0
ORDITM00090812,ORD0045436,PRD00031,3,30025,10,81067.5
ORDITM00090813,ORD0045437,PRD00040,1,51787,0,51787.0
ORDITM00090814,ORD0045437,PRD00146,3,3801,0,11403.0
ORDITM00090815,ORD0045438,PRD00097,1,1610,0,1610.0
ORDITM00090816,ORD0045439,PRD00099,1,11524,20,9219.2
ORDITM00090817,ORD0045440,PRD00055,3,101397,20,243352.8
ORDITM00090818,ORD0045440,PRD00085,1,17515,0,17515.0
ORDITM00090819,ORD0045440,PRD00111,1,5519,5,5243.05
ORDITM00090820,ORD0045441,PRD00107,2,17959,0,35918.0
ORDITM00090821,ORD0045442,PRD00112,3,5342,5,15224.7
ORDITM00090822,ORD0045443,PRD00058,2,54654,0,109308.0
ORDITM00090823,ORD0045444,PRD00124,1,1507,30,1054.9
ORDITM00090824,ORD0045444,PRD00091,2,37274,0,74548.0
ORDITM00090825,ORD0045445,PRD00046,1,86767,20,69413.6
ORDITM00090826,ORD0045445,PRD00074,1,29940,10,26946.0
ORDITM00090827,ORD0045446,PRD00051,2,52124,10,93823.2
ORDITM00090828,ORD0045446,PRD00022,3,21246,30,44616.6
ORDITM00090829,ORD0045447,PRD00116,1,34312,15,29165.2
ORDITM00090830,ORD0045447,PRD00103,1,21329,0,21329.0
ORDITM00090831,ORD0045448,PRD00086,1,36032,0,36032.0
ORDITM00090832,ORD0045448,PRD00065,3,136998,15,349344.9
ORDITM00090833,ORD0045448,PRD00029,1,29598,10,26638.2
ORDITM00090834,ORD0045449,PRD00055,1,101397,0,101397.0
ORDITM00090835,ORD0045449,PRD00040,1,51787,20,41429.6
ORDITM00090836,ORD0045449,PRD00002,1,75947,5,72149.65
ORDITM00090837,ORD0045450,PRD00006,1,15804,0,15804.0
ORDITM00090838,ORD0045450,PRD00014,1,72553,5,68925.35
ORDITM00090839,ORD0045450,PRD00111,1,5519,0,5519.0
ORDITM00090840,ORD0045451,PRD00053,1,76718,15,65210.3
ORDITM00090841,ORD0045451,PRD00060,3,46996,5,133938.6
ORDITM00090842,ORD0045452,PRD00142,3,15261,0,45783.0
ORDITM00090843,ORD0045452,PRD00066,2,116549,0,233098.0
ORDITM00090844,ORD0045453,PRD00129,1,28835,10,25951.5
ORDITM00090845,ORD0045454,PRD00094,2,1356,25,2034.0
ORDITM00090846,ORD0045454,PRD00049,2,45139,0,90278.0
ORDITM00090847,ORD0045455,PRD00009,2,33668,0,67336.0
ORDITM00090848,ORD0045456,PRD00035,1,73090,15,62126.5
ORDITM00090849,ORD0045456,PRD00131,2,32127,0,64254.0
ORDITM00090850,ORD0045457,PRD00076,2,44748,20,71596.8
ORDITM00090851,ORD0045458,PRD00048,1,99572,0,99572.0
ORDITM00090852,ORD0045459,PRD00001,2,89032,0,178064.0
ORDITM00090853,ORD0045459,PRD00074,2,29940,25,44910.0
ORDITM00090854,ORD0045460,PRD00003,1,69399,10,62459.1
ORDITM00090855,ORD0045461,PRD00089,2,51739,0,103478.0
ORDITM00090856,ORD0045461,PRD00019,2,37310,10,67158.0
ORDITM00090857,ORD0045461,PRD00136,1,11443,20,9154.4
ORDITM00090858,ORD0045462,PRD00048,1,99572,0,99572.0
ORDITM00090859,ORD0045463,PRD00069,2,41022,0,82044.0
ORDITM00090860,ORD0045463,PRD00007,3,39145,0,117435.0
ORDITM00090861,ORD0045463,PRD00102,2,20423,15,34719.1
ORDITM00090862,ORD0045464,PRD00135,2,3949,0,7898.0
ORDITM00090863,ORD0045465,PRD00006,2,15804,0,31608.0
ORDITM00090864,ORD0045466,PRD00058,1,54654,0,54654.0
ORDITM00090865,ORD0045467,PRD00027,1,14343,5,13625.85
ORDITM00090866,ORD0045467,PRD00062,1,119841,0,119841.0
ORDITM00090867,ORD0045467,PRD00021,1,42840,0,42840.0
ORDITM00090868,ORD0045468,PRD00025,2,15824,15,26900.8
ORDITM00090869,ORD0045469,PRD00042,1,59164,10,53247.6
ORDITM00090870,ORD0045469,PRD00010,2,75906,15,129040.2
ORDITM00090871,ORD0045470,PRD00110,2,5028,10,9050.4
ORDITM00090872,ORD0045470,PRD00023,2,21840,0,43680.0
ORDITM00090873,ORD0045471,PRD00030,2,32668,0,65336.0
ORDITM00090874,ORD0045472,PRD00045,1,60375,10,54337.5
ORDITM00090875,ORD0045472,PRD00062,1,119841,15,101864.85
ORDITM00090876,ORD0045473,PRD00029,2,29598,0,59196.0
ORDITM00090877,ORD0045473,PRD00033,3,34621,5,98669.85
ORDITM00090878,ORD0045474,PRD00134,1,1691,0,1691.0
ORDITM00090879,ORD0045474,PRD00051,1,52124,15,44305.4
ORDITM00090880,ORD0045475,PRD00045,1,60375,0,60375.0
ORDITM00090881,ORD0045475,PRD00024,1,20490,0,20490.0
ORDITM00090882,ORD0045475,PRD00006,1,15804,0,15804.0
ORDITM00090883,ORD0045476,PRD00015,3,60358,0,181074.0
ORDITM00090884,ORD0045477,PRD00047,1,97691,5,92806.45
ORDITM00090885,ORD0045477,PRD00081,3,17478,0,52434.0
ORDITM00090886,ORD0045477,PRD00097,1,1610,10,1449.0
ORDITM00090887,ORD0045478,PRD00146,1,3801,0,3801.0
ORDITM00090888,ORD0045478,PRD00074,3,29940,0,89820.0
ORDITM00090889,ORD0045478,PRD00048,1,99572,10,89614.8
ORDITM00090890,ORD0045479,PRD00089,2,51739,0,103478.0
ORDITM00090891,ORD0045479,PRD00018,1,33883,0,33883.0
ORDITM00090892,ORD0045479,PRD00135,2,3949,0,7898.0
ORDITM00090893,ORD0045480,PRD00037,2,51600,0,103200.0
ORDITM00090894,ORD0045481,PRD00099,1,11524,0,11524.0
ORDITM00090895,ORD0045482,PRD00104,1,3036,0,3036.0
ORDITM00090896,ORD0045482,PRD00042,1,59164,5,56205.8
ORDITM00090897,ORD0045483,PRD00104,2,3036,10,5464.8
ORDITM00090898,ORD0045484,PRD00136,2,11443,10,20597.4
ORDITM00090899,ORD0045484,PRD00033,1,34621,5,32889.95
ORDITM00090900,ORD0045485,PRD00101,1,21208,0,21208.0
ORDITM00090901,ORD0045485,PRD00095,2,1524,5,2895.6
ORDITM00090902,ORD0045486,PRD00119,1,46272,0,46272.0
ORDITM00090903,ORD0045486,PRD00043,2,57761,25,86641.5
ORDITM00090904,ORD0045487,PRD00095,1,1524,20,1219.2
ORDITM00090905,ORD0045488,PRD00004,2,15120,5,28728.0
ORDITM00090906,ORD0045489,PRD00024,2,20490,5,38931.0
ORDITM00090907,ORD0045489,PRD00136,1,11443,20,9154.4
ORDITM00090908,ORD0045489,PRD00081,1,17478,10,15730.2
ORDITM00090909,ORD0045490,PRD00073,1,16527,10,14874.3
ORDITM00090910,ORD0045490,PRD00122,1,2496,0,2496.0
ORDITM00090911,ORD0045491,PRD00069,1,41022,0,41022.0
ORDITM00090912,ORD0045491,PRD00102,1,20423,25,15317.25
ORDITM00090913,ORD0045491,PRD00015,2,60358,5,114680.2
ORDITM00090914,ORD0045492,PRD00126,1,36714,10,33042.6
ORDITM00090915,ORD0045492,PRD00082,2,12760,15,21692.0
ORDITM00090916,ORD0045492,PRD00034,1,66877,0,66877.0
ORDITM00090917,ORD0045493,PRD00125,2,1940,0,3880.0
ORDITM00090918,ORD0045493,PRD00039,1,54053,30,37837.1
ORDITM00090919,ORD0045493,PRD00100,1,12956,10,11660.4
ORDITM00090920,ORD0045494,PRD00132,2,1376,10,2476.8
ORDITM00090921,ORD0045494,PRD00032,1,34257,10,30831.3
ORDITM00090922,ORD0045494,PRD00034,1,66877,5,63533.15
ORDITM00090923,ORD0045495,PRD00131,2,32127,0,64254.0
ORDITM00090924,ORD0045496,PRD00088,1,45152,30,31606.4
ORDITM00090925,ORD0045496,PRD00066,2,116549,0,233098.0
ORDITM00090926,ORD0045497,PRD00018,3,33883,0,101649.0
ORDITM00090927,ORD0045497,PRD00040,1,51787,10,46608.3
ORDITM00090928,ORD0045497,PRD00118,1,89981,10,80982.9
ORDITM00090929,ORD0045498,PRD00079,1,33286,10,29957.4
ORDITM00090930,ORD0045498,PRD00130,1,30544,25,22908.0
ORDITM00090931,ORD0045499,PRD00015,3,60358,0,181074.0
ORDITM00090932,ORD0045500,PRD00144,1,50557,0,50557.0
ORDITM00090933,ORD0045500,PRD00083,3,39080,0,117240.0
ORDITM00090934,ORD0045500,PRD00054,3,90934,0,272802.0
ORDITM00090935,ORD0045501,PRD00087,1,31039,0,31039.0
ORDITM00090936,ORD0045501,PRD00088,2,45152,0,90304.0
ORDITM00090937,ORD0045502,PRD00147,1,9453,20,7562.4
ORDITM00090938,ORD0045503,PRD00020,1,35042,25,26281.5
ORDITM00090939,ORD0045504,PRD00081,3,17478,0,52434.0
ORDITM00090940,ORD0045505,PRD00026,2,16017,0,32034.0
ORDITM00090941,ORD0045505,PRD00122,3,2496,0,7488.0
ORDITM00090942,ORD0045506,PRD00041,3,51400,0,154200.0
ORDITM00090943,ORD0045506,PRD00015,1,60358,0,60358.0
ORDITM00090944,ORD0045506,PRD00136,3,11443,0,34329.0
ORDITM00090945,ORD0045507,PRD00147,2,9453,0,18906.0
ORDITM00090946,ORD0045507,PRD00087,1,31039,25,23279.25
ORDITM00090947,ORD0045507,PRD00041,3,51400,0,154200.0
ORDITM00090948,ORD0045508,PRD00075,1,17054,0,17054.0
ORDITM00090949,ORD0045509,PRD00067,1,54044,5,51341.8
ORDITM00090950,ORD0045509,PRD00043,3,57761,0,173283.0
ORDITM00090951,ORD0045509,PRD00117,2,38148,15,64851.6
ORDITM00090952,ORD0045510,PRD00095,2,1524,20,2438.4
ORDITM00090953,ORD0045510,PRD00106,3,3712,0,11136.0
ORDITM00090954,ORD0045510,PRD00049,1,45139,0,45139.0
ORDITM00090955,ORD0045511,PRD00052,2,93026,0,186052.0
ORDITM00090956,ORD0045511,PRD00041,1,51400,5,48830.0
ORDITM00090957,ORD0045512,PRD00041,1,51400,0,51400.0
ORDITM00090958,ORD0045513,PRD00005,1,14607,0,14607.0
ORDITM00090959,ORD0045514,PRD00084,3,30628,0,91884.0
ORDITM00090960,ORD0045515,PRD00094,1,1356,0,1356.0
ORDITM00090961,ORD0045515,PRD00145,3,39488,0,118464.0
ORDITM00090962,ORD0045515,PRD00112,1,5342,0,5342.0
ORDITM00090963,ORD0045516,PRD00041,2,51400,5,97660.0
ORDITM00090964,ORD0045516,PRD00057,2,112188,0,224376.0
ORDITM00090965,ORD0045516,PRD00064,1,125513,0,125513.0
ORDITM00090966,ORD0045517,PRD00018,2,33883,0,67766.0
